anal_idx,initial_region_ratio,no_initial_region_ratio,known_cnt,pearson_r,p_value,mse,r2
3,0.9,0.7,477.0,0.8917098045349121,1.401298464324817e-45,0.05346672981977463,0.5379738807678223
3,0.9,0.8,533.0,0.9060510396957397,1.6736640353372247e-35,0.0840679183602333,0.47481563687324524
3,0.9,0.9,588.0,0.9241423606872559,1.0975036406321406e-20,0.16309437155723572,0.3831911087036133
3,0.9,1.0,644.0,0.9755159020423889,2.8576296244864352e-05,1.1259150505065918,-39.827816009521484
3,1.0,0.1,155.0,0.9915057420730591,0.0,0.01039446983486414,-0.02634943276643753
3,1.0,0.2,210.0,0.991650402545929,0.0,0.006057125516235828,0.40360027551651
3,1.0,0.3,266.0,0.9917718768119812,0.0,0.003309461520984769,0.6733250617980957
3,1.0,0.4,321.0,0.9919348359107971,0.0,0.001669462420977652,0.8350663781166077
3,1.0,0.5,377.0,0.9920596480369568,0.0,0.0007139064255170524,0.929343581199646
3,1.0,0.6,432.0,0.9921966791152954,0.0,0.0002807264681905508,0.9720188975334167
3,1.0,0.7,487.0,0.992318868637085,0.0,0.00016073990263976157,0.9837772846221924
3,1.0,0.8,543.0,0.9924062490463257,0.0,0.00025957816978916526,0.9730327725410461
3,1.0,0.9,598.0,0.9928273558616638,0.0,0.0004947740235365927,0.9476600885391235
3,1.0,1.0,654.0,1.0,0.0,0.0,1.0
5,0.1,0.1,65.0,0.9294915795326233,0.0,0.8971109986305237,-0.11041168123483658
5,0.1,0.2,120.0,0.9457939267158508,0.0,0.9093319177627563,-0.06787054240703583
5,0.1,0.3,176.0,0.9538769721984863,0.0,0.9547876715660095,-0.05712943524122238
5,0.1,0.4,231.0,0.9579958915710449,0.0,1.0265806913375854,-0.06447836011648178
5,0.1,0.5,287.0,0.9605160355567932,0.0,1.1258407831192017,-0.08326034247875214
5,0.1,0.6,342.0,0.9623608589172363,0.0,1.2680245637893677,-0.12737330794334412
5,0.1,0.7,397.0,0.9633893370628357,0.0,1.4769177436828613,-0.20809482038021088
5,0.1,0.8,453.0,0.9634477496147156,0.0,1.8089263439178467,-0.37843072414398193
5,0.1,0.9,508.0,0.9580064415931702,0.0,2.396777391433716,-0.8745803236961365
5,0.1,1.0,564.0,0.8691237568855286,1.0358533532533238e-24,3.737672805786133,-11.550457000732422
5,0.2,0.1,75.0,0.9407997131347656,0.0,0.7213290929794312,-0.05784715339541435
5,0.2,0.2,130.0,0.9525190591812134,0.0,0.7387353777885437,-0.025566551834344864
5,0.2,0.3,186.0,0.958106517791748,0.0,0.7804483771324158,-0.018188416957855225
5,0.2,0.4,241.0,0.9610625505447388,0.0,0.8434693813323975,-0.02620767056941986
5,0.2,0.5,297.0,0.9632383584976196,0.0,0.9293088316917419,-0.043078843504190445
5,0.2,0.6,352.0,0.9646276831626892,0.0,1.0530102252960205,-0.08320482075214386
5,0.2,0.7,407.0,0.9657663106918335,0.0,1.2348895072937012,-0.15481272339820862
5,0.2,0.8,463.0,0.9662854075431824,0.0,1.5297329425811768,-0.3072740137577057
5,0.2,0.9,518.0,0.9622312188148499,0.0,2.0666255950927734,-0.7552847266197205
5,0.2,1.0,574.0,0.8839640617370605,1.432164730307498e-22,3.3758716583251953,-12.059804916381836
5,0.3,0.1,85.0,0.9477328658103943,0.0,0.5812115669250488,-0.025502903386950493
5,0.3,0.2,140.0,0.9564142823219299,0.0,0.5978794693946838,0.0036616993602365255
5,0.3,0.3,196.0,0.960601806640625,0.0,0.6328915953636169,0.01190149039030075
5,0.3,0.4,251.0,0.9628633260726929,0.0,0.6856599450111389,0.0058874525129795074
5,0.3,0.5,307.0,0.9647903442382812,0.0,0.758064329624176,-0.007924549281597137
5,0.3,0.6,362.0,0.9659611582756042,0.0,0.8627593517303467,-0.04236415773630142
5,0.3,0.7,417.0,0.9670956134796143,0.0,1.0186796188354492,-0.10449071228504181
5,0.3,0.8,473.0,0.9679266214370728,0.0,1.2765755653381348,-0.23817254602909088
5,0.3,0.9,528.0,0.9649266004562378,0.0,1.7628607749938965,-0.6369470357894897
5,0.3,1.0,584.0,0.8972489833831787,2.161411631491124e-20,3.045952796936035,-12.728960037231445
5,0.4,0.1,95.0,0.9515786170959473,0.0,0.463857501745224,-0.004447890445590019
5,0.4,0.2,150.0,0.9573618173599243,0.0,0.4791613519191742,0.022150874137878418
5,0.4,0.3,206.0,0.9608802795410156,0.0,0.5078639388084412,0.03201761841773987
5,0.4,0.4,261.0,0.9627563953399658,0.0,0.550987720489502,0.02896651066839695
5,0.4,0.5,317.0,0.9646548628807068,0.0,0.6103314757347107,0.019621970131993294
5,0.4,0.6,372.0,0.9657354950904846,0.0,0.6976714134216309,-0.009026579558849335
5,0.4,0.7,427.0,0.967043936252594,0.0,0.8295844793319702,-0.06174071878194809
5,0.4,0.8,483.0,0.9683614373207092,0.0,1.052388310432434,-0.17678439617156982
5,0.4,0.9,538.0,0.9662225842475891,0.0,1.490043044090271,-0.5265635848045349
5,0.4,1.0,594.0,0.9054931402206421,1.3625874088164495e-17,2.7604317665100098,-13.701635360717773
5,0.5,0.1,105.0,0.9520688652992249,0.0,0.36318695545196533,0.0059013403952121735
5,0.5,0.2,160.0,0.9569748640060425,0.0,0.3750702738761902,0.03414511680603027
5,0.5,0.3,216.0,0.9599460363388062,0.0,0.39724791049957275,0.04710584506392479
5,0.5,0.4,271.0,0.9616397023200989,0.0,0.4309358298778534,0.04819817468523979
5,0.5,0.5,327.0,0.9634690880775452,0.0,0.47791948914527893,0.04376128688454628
5,0.5,0.6,382.0,0.9646598100662231,0.0,0.5478261709213257,0.02210686169564724
5,0.5,0.7,437.0,0.9662890434265137,0.0,0.6553261280059814,-0.02002425491809845
5,0.5,0.8,493.0,0.9680491089820862,0.0,0.8419517278671265,-0.11550068855285645
5,0.5,0.9,548.0,0.9670667052268982,0.0,1.2256596088409424,-0.4122636914253235
5,0.5,1.0,604.0,0.9164997339248657,8.630417005508172e-15,2.48419451713562,-14.899589538574219
5,0.6,0.1,115.0,0.9502968788146973,0.0,0.27737778425216675,0.00680862320587039
5,0.6,0.2,170.0,0.9548707008361816,0.0,0.2858789563179016,0.038056135177612305
5,0.6,0.3,226.0,0.9574552774429321,0.0,0.30221283435821533,0.05479446426033974
5,0.6,0.4,281.0,0.958882749080658,0.0,0.3274676501750946,0.06044541671872139
5,0.6,0.5,337.0,0.9608247876167297,0.0,0.3630668520927429,0.061802126467227936
5,0.6,0.6,392.0,0.9620339274406433,0.0,0.41728633642196655,0.04716057702898979
5,0.6,0.7,447.0,0.9640715718269348,0.0,0.5020442008972168,0.016116151586174965
5,0.6,0.8,503.0,0.9666351079940796,0.0,0.6534404158592224,-0.05866040661931038
5,0.6,0.9,558.0,0.9672749042510986,0.0,0.9820829629898071,-0.30009785294532776
5,0.6,1.0,614.0,0.9239946007728577,4.553926138094189e-13,2.2475621700286865,-16.459211349487305
5,0.7,0.1,125.0,0.9451753497123718,0.0,0.20354589819908142,-0.0041960072703659534
5,0.7,0.2,180.0,0.9495805501937866,0.0,0.20870615541934967,0.032261449843645096
5,0.7,0.3,236.0,0.9520413875579834,0.0,0.21960975229740143,0.05441688373684883
5,0.7,0.4,291.0,0.9535320401191711,0.0,0.23700182139873505,0.06634029746055603
5,0.7,0.5,347.0,0.9554188251495361,0.0,0.2622283101081848,0.07419364899396896
5,0.7,0.6,402.0,0.9570268988609314,0.0,0.30132150650024414,0.06815161556005478
5,0.7,0.7,457.0,0.9596251845359802,0.0,0.36393851041793823,0.04936237260699272
5,0.7,0.8,513.0,0.9632679224014282,0.0,0.47982245683670044,-0.0036162009928375483
5,0.7,0.9,568.0,0.9659756422042847,0.0,0.7478240132331848,-0.1865297257900238
5,0.7,1.0,624.0,0.9336735606193542,1.869756433015013e-10,2.0342350006103516,-18.636049270629883
5,0.8,0.1,135.0,0.9380894303321838,0.0,0.13815459609031677,-0.033700089901685715
5,0.8,0.2,190.0,0.9417125582695007,0.0,0.14046882092952728,0.009403068572282791
5,0.8,0.3,246.0,0.94354248046875,0.0,0.14650475978851318,0.03855130821466446
5,0.8,0.4,301.0,0.9448884725570679,0.0,0.1565149873495102,0.05962225794792175
5,0.8,0.5,357.0,0.9466760754585266,0.0,0.17176136374473572,0.07681512087583542
5,0.8,0.6,412.0,0.9484643340110779,0.0,0.19643639028072357,0.08107518404722214
