filtered_idx,longitude,latitude
231,114.07158461958929,22.525498366797244
232,114.06117171067707,22.527370677214968
233,114.06495167160448,22.527035379905584
234,114.05840290081674,22.52260024068841
235,114.06626764678066,22.51950751680597
236,114.04813519059563,22.528582280215034
237,114.04600163099651,22.523678238600944
238,114.04604105404295,22.520395615598623
239,114.04587038404179,22.516111236112216
240,114.04977201031839,22.51060447135339
241,114.06439019708775,22.667180134908104
242,114.08120875055764,22.650799524722743
243,114.06764042047978,22.640256095637536
244,114.0514277708498,22.635692331607455
245,114.07346540183353,22.63313437971036
246,114.05216493373948,22.62574192249785
247,114.06468971566574,22.616756091557654
248,114.06282195364906,22.607239492943577
249,114.05744797658114,22.65193865297489
250,114.07651272581505,22.618575018556644
251,114.0600627419396,22.624209628180395
252,114.07210290926982,22.65860467981814
253,114.29507823843898,22.736303226012982
254,114.31834976565787,22.719788918489115
255,114.28283225957831,22.718738391445914
256,114.26904030765526,22.70052805295787
257,114.28246954939569,22.6883113453263
258,114.29985260413899,22.706335307061593
259,114.32112077339285,22.736843902376986
260,114.1240106287858,22.621669602215626
261,114.13190100192467,22.617703095132597
262,114.11949300731746,22.614493822470408
263,114.13212944915108,22.61454692586423
264,114.11073878211877,22.6114893316424
265,114.11607958430358,22.609486635267448
266,114.10744015389716,22.603986493903978
267,114.12688328717849,22.606262329010217
268,114.13102120502082,22.605038055199465
269,114.1065814748452,22.607361235567524
270,114.09976499869207,22.60052505799499
271,114.12117628013738,22.60458517866091
272,114.10672108680774,22.60199314781851
273,114.12384210064747,22.597732265722005
274,114.11468505668036,22.598049614250996
275,114.1061303940033,22.59497788150724
276,114.12290166341081,22.59280614380576
277,114.57030167288346,22.635345806492374
278,114.47744823210293,22.60364325526637
279,114.50707113899878,22.606006312546203
280,114.53863291704133,22.60736720235311
281,114.47964377063843,22.5777446222903
282,114.45677329606855,22.573392738453116
283,114.49119233939233,22.562585106982077
284,114.2020628312725,22.641751856701088
285,114.19875392265273,22.65155040094957
286,114.19124562505736,22.646327742117922
287,114.20657978364233,22.650931287368305
288,114.18414702690684,22.63080115709045
289,114.20222380406018,22.652896550926993
290,114.18234085318167,22.65137924838589
291,114.18882733064389,22.662894153174435
292,114.17444776940938,22.643186041380734
293,114.09876200024235,22.657004470001784
294,114.09365430967496,22.62288653463614
295,114.11080377330966,22.633210566416352
296,114.10120851276913,22.631608080743344
297,114.1061238405071,22.627802038893503
298,114.11005848600715,22.618238075001738
299,114.1002303188193,22.613969888021398
300,114.45161427486941,22.652302933463574
301,114.51414212498192,22.644344590051862
302,114.42642773816824,22.650667774877682
303,114.40126818819714,22.638422469082574
304,114.46000748478623,22.632046451337647
305,114.35726106257233,22.62024154102813
306,114.42787758893732,22.6211067444137
307,114.13674722720509,22.60580284273061
308,114.14906473197972,22.60592359584402
309,114.1098636287863,22.709383646648348
310,114.1247545424981,22.710248499873753
311,114.13183281046636,22.703110353981156
312,114.10040003414808,22.69189155572075
313,114.13842108718458,22.688806323916886
314,114.1262617859774,22.69163012696283
315,114.11972473976891,22.683565912696796
316,114.1518187495229,22.6793006837876
317,114.10726467888439,22.67260373580866
318,114.12779513190368,22.66748516001098
319,114.14240997566732,22.667149154156807
320,114.15524395831002,22.65444268662128
321,114.27311015874344,22.779147259840705
322,114.32418994988208,22.796467221053152
323,114.29811881007178,22.77255811521322
324,114.312011982609,22.77478237388044
325,114.33514087898058,22.771970374305294
326,114.3045557710569,22.77487727870783
327,114.29387640284395,22.774885564549216
328,114.32177994002363,22.75445690621892
329,114.29123645035486,22.787200311377678
330,113.9989310839199,22.700822593053687
331,113.97964680495699,22.675146790562497
332,114.0092266558692,22.651012040481607
333,113.98542756053924,22.65337016888106
334,114.00224707992099,22.682736808040428
335,114.00174748120469,22.72505439063355
336,114.02777610577857,22.69400717948317
337,114.02548809301504,22.714315196387744
338,114.06405745856716,22.71094669788759
339,114.05039161891777,22.702572856875836
340,114.08152036670367,22.705375747142753
341,114.0788402175137,22.68296034424919
342,114.03307797643554,22.7621087230223
343,114.0511521802599,22.741077788069145
344,114.03187508204458,22.73659850814098
345,114.09725062639887,22.719418987413533
346,114.07711447978491,22.733609067814047
347,114.04274905616582,22.724394602519023
348,114.08779844472544,22.742161043990976
349,114.04983192353359,22.675911681657805
350,114.01904530136116,22.674451819873855
351,114.02497241324347,22.66498249781394
352,114.04344781865035,22.660365040365317
353,114.01356292935135,22.659187212664612
354,114.02504598009502,22.65321166168815
355,114.04190615809156,22.641243277275738
356,114.01749763851373,22.64297581433598
357,114.0299130210436,22.638329143887617
358,114.02484753331008,22.626326553157963
359,114.04456447584836,22.615069603067614
360,114.03607117644502,22.592912927084523
361,114.01479855573824,22.624337470425406
362,114.00479438726937,22.629835132720906
363,114.02340493274379,22.608388928856666
364,114.1213358764867,22.573074425927715
365,114.12688830912134,22.568119424191064
366,114.13449886889362,22.569701963616332
367,114.12943751343278,22.56654297555726
368,114.13352043320995,22.56748288447346
369,114.121505497411,22.567901433601257
370,114.12295887255485,22.562127656421893
371,114.12044914100446,22.563934981718166
372,114.12518482584073,22.55629613408778
373,114.12839783761493,22.560876409922425
374,114.11882404466732,22.571228172414
375,114.12768458777279,22.57446384021525
376,114.16896235828507,22.598272152079282
377,114.19496479228066,22.591729605220788
378,114.15295908170513,22.585558292861812
379,114.14678506478731,22.595693644058592
380,114.13043747292419,22.588518456866794
381,114.1274858445926,22.58856421427906
382,114.13847516879193,22.583699988314894
383,114.13628977702436,22.578338521740886
384,114.13488597395323,22.573351401202665
385,114.11788202785992,22.556040617426106
386,114.12164813950734,22.553987113210773
387,114.1237050488397,22.55079539845033
388,114.11981610432218,22.548792853715934
389,114.12044627097956,22.5495526166905
390,114.11332395933628,22.55505360060996
391,114.11273936415944,22.54924653829671
392,114.11186205363269,22.588944144230226
393,114.11267500349838,22.582161392318106
394,114.11760272148017,22.586241531136725
395,114.11948806058409,22.57977410601904
396,114.12420262341936,22.580025517355367
397,114.10705138333925,22.55615128967796
398,114.10166631408326,22.555487804949433
399,114.10728855217319,22.550381544578343
400,114.10307770518887,22.548960394673937
401,113.97170450130952,22.593808676736153
402,113.96152689032323,22.58517274251874
403,113.95727892155556,22.572539965709215
404,113.95956303313302,22.573486267360217
405,113.96079304060915,22.56306004127344
406,113.96092037553375,22.56536249386538
407,113.97295747292807,22.56019062930886
408,113.98214424401952,22.565003088881728
409,113.98206241369137,22.55943906285756
410,113.93350280061152,22.596350909481178
411,113.94045658493569,22.618337769255803
412,113.95030739755911,22.641442877331514
413,113.9378631865619,22.579941769124268
414,113.93557864066523,22.57117774298641
415,113.94070590015302,22.560184983651986
416,113.97267827466605,22.628904829494616
417,113.96592704577255,22.60653236128477
418,113.951619359874,22.583019615808183
419,113.9402837494059,22.58802707081918
420,113.93285495858099,22.636348664525634
421,113.93327034252196,22.526668595910472
422,113.92491096230087,22.516691923485467
423,113.94453470019744,22.534537470341963
